timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,is_day,sunshine_duration
2024-01-08T19:00,4.1,57,14.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-08T20:00,3.6,63,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-08T21:00,3.3,72,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-08T22:00,3.3,66,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-08T23:00,3.0,80,22.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T00:00,2.4,83,22.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T01:00,2.6,77,18.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T02:00,2.2,80,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T03:00,1.8,78,18.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T04:00,1.6,78,18.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T05:00,2.1,80,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T06:00,2.3,77,17.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T07:00,2.5,79,17.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T08:00,2.8,76,20.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T09:00,2.7,70,15.5,2.0,0.0,0.0,2.0,1,0.0
2024-01-09T10:00,3.2,63,15.8,13.0,0.0,0.0,13.0,1,0.0
2024-01-09T11:00,3.3,62,19.1,41.0,0.0,0.0,41.0,1,0.0
2024-01-09T12:00,3.4,67,15.8,56.0,0.0,0.0,56.0,1,0.0
2024-01-09T13:00,4.0,65,17.3,109.0,7.0,25.6,102.0,1,0.0
2024-01-09T14:00,4.4,60,16.2,162.0,57.0,218.2,105.0,1,3600.0
2024-01-09T15:00,4.3,66,16.6,44.0,0.0,0.0,44.0,1,0.0
2024-01-09T16:00,4.2,64,17.3,39.0,2.0,15.8,37.0,1,0.0
2024-01-09T17:00,3.8,66,16.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T18:00,3.5,66,16.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T19:00,3.3,68,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T20:00,2.9,69,19.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T21:00,2.5,69,17.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T22:00,2.1,71,17.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-09T23:00,1.9,70,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T00:00,2.2,70,18.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T01:00,2.2,70,20.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T02:00,2.0,71,18.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T03:00,1.5,72,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T04:00,1.5,70,17.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T05:00,1.6,69,16.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T06:00,1.1,73,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T07:00,1.1,73,13.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T08:00,0.9,71,13.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T09:00,1.3,72,15.5,4.0,0.0,0.0,4.0,1,0.0
2024-01-10T10:00,1.9,70,15.5,69.0,34.0,385.0,35.0,1,3600.0
2024-01-10T11:00,2.5,70,15.5,165.0,106.0,573.3,59.0,1,3600.0
2024-01-10T12:00,3.7,67,14.0,234.0,166.0,667.2,68.0,1,3600.0
2024-01-10T13:00,4.6,65,14.0,263.0,192.0,696.3,71.0,1,3600.0
2024-01-10T14:00,5.0,65,11.9,241.0,167.0,633.0,74.0,1,3600.0
2024-01-10T15:00,5.6,62,11.9,183.0,133.0,621.7,50.0,1,3600.0
2024-01-10T16:00,5.3,68,10.1,93.0,57.0,440.5,36.0,1,3600.0
2024-01-10T17:00,4.4,75,9.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T18:00,3.9,74,10.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T19:00,3.5,80,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T20:00,3.1,83,13.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T21:00,3.5,81,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T22:00,3.9,81,13.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-10T23:00,3.5,84,15.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T00:00,3.9,84,16.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T01:00,4.1,84,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T02:00,4.3,84,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T03:00,4.6,83,15.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T04:00,4.6,83,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T05:00,4.7,82,16.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T06:00,4.6,81,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T07:00,4.5,82,15.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T08:00,4.3,82,15.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T09:00,4.2,79,17.3,4.0,0.0,0.0,4.0,1,0.0
2024-01-11T10:00,4.7,76,15.8,54.0,16.0,178.1,38.0,1,3542.46
2024-01-11T11:00,5.4,74,14.8,159.0,108.0,578.4,51.0,1,3600.0
2024-01-11T12:00,6.0,72,15.5,178.0,82.0,326.8,96.0,1,3600.0
2024-01-11T13:00,6.5,68,15.5,250.0,178.0,639.9,72.0,1,3600.0
2024-01-11T14:00,7.0,67,13.3,203.0,107.0,401.5,96.0,1,3600.0
2024-01-11T15:00,7.0,65,15.1,139.0,78.0,359.8,61.0,1,3600.0
2024-01-11T16:00,7.1,68,13.0,48.0,0.0,0.0,48.0,1,0.0
2024-01-11T17:00,6.3,70,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T18:00,5.8,72,13.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T19:00,5.3,74,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T20:00,5.5,74,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T21:00,5.2,73,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T22:00,5.0,76,12.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-11T23:00,4.8,78,10.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T00:00,5.0,79,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T01:00,5.2,79,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T02:00,5.0,82,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T03:00,4.8,83,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T04:00,5.3,80,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T05:00,4.7,83,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T06:00,4.3,86,11.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T07:00,4.2,85,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T08:00,4.6,82,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T09:00,4.2,81,9.4,3.0,0.0,0.0,3.0,1,0.0
2024-01-12T10:00,4.2,80,11.2,42.0,10.0,109.3,32.0,1,1478.34
2024-01-12T11:00,4.7,78,8.3,82.0,3.0,15.9,79.0,1,0.0
2024-01-12T12:00,5.0,77,8.3,92.0,0.0,0.0,92.0,1,0.0
2024-01-12T13:00,5.2,79,9.4,96.0,1.0,3.6,95.0,1,0.0
2024-01-12T14:00,5.4,78,7.9,70.0,0.0,0.0,70.0,1,0.0
2024-01-12T15:00,5.5,77,7.9,68.0,0.0,0.0,68.0,1,0.0
2024-01-12T16:00,5.5,75,9.4,44.0,0.0,0.0,44.0,1,0.0
2024-01-12T17:00,5.0,75,7.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T18:00,4.6,77,10.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T19:00,4.2,77,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T20:00,4.1,78,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T21:00,4.0,78,9.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T22:00,3.7,79,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-12T23:00,3.5,78,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T00:00,3.3,77,11.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T01:00,2.7,80,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T02:00,2.0,81,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T03:00,1.1,82,11.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T04:00,0.8,82,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T05:00,1.3,79,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T06:00,0.9,80,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T07:00,0.5,83,8.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T08:00,0.8,81,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T09:00,0.8,83,4.3,4.0,0.0,0.0,4.0,1,0.0
2024-01-13T10:00,2.0,82,10.4,57.0,13.0,139.3,44.0,1,2380.08
2024-01-13T11:00,2.5,80,9.4,116.0,35.0,183.5,81.0,1,3600.0
2024-01-13T12:00,3.3,76,6.8,184.0,62.0,242.6,122.0,1,3600.0
2024-01-13T13:00,3.9,75,6.5,205.0,74.0,261.2,131.0,1,3600.0
2024-01-13T14:00,4.2,75,8.6,180.0,44.0,161.7,136.0,1,3050.42
2024-01-13T15:00,4.7,74,9.4,162.0,79.0,354.6,83.0,1,3600.0
2024-01-13T16:00,5.0,75,5.0,72.0,21.0,151.5,51.0,1,2746.15
2024-01-13T17:00,4.8,77,4.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T18:00,4.7,75,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T19:00,4.6,78,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T20:00,4.4,79,6.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T21:00,4.2,78,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T22:00,4.2,78,7.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-13T23:00,4.2,79,8.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T00:00,3.9,81,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T01:00,3.8,83,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T02:00,3.5,85,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T03:00,3.6,87,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T04:00,3.7,94,7.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T05:00,3.7,94,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T06:00,3.4,95,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T07:00,3.8,92,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T08:00,3.4,92,9.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T09:00,2.5,90,8.3,5.0,0.0,0.0,5.0,1,0.0
2024-01-14T10:00,2.8,87,4.0,57.0,6.0,63.0,51.0,1,90.19
2024-01-14T11:00,4.1,84,9.4,171.0,111.0,575.2,60.0,1,3600.0
2024-01-14T12:00,5.1,79,10.8,244.0,172.0,666.4,72.0,1,3600.0
2024-01-14T13:00,5.9,76,10.1,271.0,196.0,685.1,75.0,1,3600.0
2024-01-14T14:00,6.6,72,9.4,255.0,183.0,665.1,72.0,1,3600.0
2024-01-14T15:00,6.5,71,11.2,173.0,104.0,460.3,69.0,1,3600.0
2024-01-14T16:00,6.2,73,11.9,81.0,25.0,176.3,56.0,1,3487.79
2024-01-14T17:00,5.3,76,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T18:00,4.4,79,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T19:00,3.2,84,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T20:00,2.5,86,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T21:00,1.7,88,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T22:00,0.7,93,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-14T23:00,0.6,92,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T00:00,0.8,87,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T01:00,0.4,89,13.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T02:00,-0.1,89,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T03:00,-0.6,90,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T04:00,-0.6,89,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T05:00,-0.0,91,12.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T06:00,0.0,89,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T07:00,-0.3,88,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T08:00,-0.3,88,10.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T09:00,-0.6,87,9.7,6.0,1.0,19.1,5.0,1,0.0
2024-01-15T10:00,0.2,83,8.6,76.0,40.0,411.1,36.0,1,3600.0
2024-01-15T11:00,1.3,79,8.6,177.0,116.0,593.8,61.0,1,3600.0
2024-01-15T12:00,2.9,70,7.2,249.0,179.0,686.5,70.0,1,3600.0
2024-01-15T13:00,4.0,60,10.4,283.0,209.0,723.1,74.0,1,3600.0
2024-01-15T14:00,4.4,58,6.8,268.0,198.0,711.6,70.0,1,3600.0
2024-01-15T15:00,4.4,58,8.6,206.0,145.0,632.6,61.0,1,3600.0
2024-01-15T16:00,4.0,61,10.4,111.0,66.0,454.5,45.0,1,3600.0
2024-01-15T17:00,2.4,67,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T18:00,1.6,70,8.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T19:00,0.4,74,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T20:00,-0.6,78,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T21:00,-0.8,77,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T22:00,-1.2,78,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-15T23:00,-1.2,78,7.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T00:00,-1.7,79,6.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T01:00,-2.9,84,4.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T02:00,-3.5,87,3.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T03:00,-3.5,88,5.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T04:00,-3.4,85,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T05:00,-3.8,85,5.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T06:00,-3.8,82,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T07:00,-4.5,87,4.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T08:00,-4.2,84,4.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T09:00,-4.1,84,3.6,7.0,1.0,19.1,6.0,1,0.0
2024-01-16T10:00,-2.6,77,3.2,77.0,40.0,402.0,37.0,1,3600.0
2024-01-16T11:00,-0.8,67,2.2,176.0,115.0,581.3,61.0,1,3600.0
2024-01-16T12:00,0.6,65,1.8,249.0,177.0,671.7,72.0,1,3600.0
2024-01-16T13:00,1.7,66,1.4,279.0,206.0,705.3,73.0,1,3600.0
2024-01-16T14:00,2.9,63,1.8,249.0,165.0,586.1,84.0,1,3600.0
2024-01-16T15:00,3.6,65,1.8,195.0,132.0,567.4,63.0,1,3600.0
2024-01-16T16:00,3.5,70,1.1,94.0,25.0,168.1,69.0,1,3243.78
2024-01-16T17:00,2.0,75,2.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T18:00,1.8,74,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T19:00,1.4,71,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T20:00,0.3,75,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T21:00,0.2,72,4.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T22:00,0.2,73,2.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-16T23:00,0.7,71,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T00:00,-0.4,81,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T01:00,-0.1,81,2.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T02:00,0.0,82,2.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T03:00,1.2,86,4.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T04:00,0.7,88,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T05:00,1.4,88,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T06:00,1.7,90,8.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T07:00,1.6,89,7.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T08:00,1.5,85,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T09:00,1.1,83,14.0,4.0,0.0,0.0,4.0,1,0.0
2024-01-17T10:00,1.4,79,16.2,39.0,0.0,0.0,39.0,1,0.0
2024-01-17T11:00,2.0,73,16.9,120.0,19.0,94.8,101.0,1,1043.27
2024-01-17T12:00,2.6,66,19.1,253.0,180.0,675.6,73.0,1,3600.0
2024-01-17T13:00,3.1,63,16.6,291.0,218.0,738.4,73.0,1,3600.0
2024-01-17T14:00,3.6,57,14.8,277.0,207.0,726.6,70.0,1,3600.0
2024-01-17T15:00,3.6,55,15.8,217.0,155.0,656.4,62.0,1,3600.0
2024-01-17T16:00,3.0,62,12.2,120.0,73.0,479.3,47.0,1,3600.0
2024-01-17T17:00,1.4,73,13.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T18:00,-0.3,80,13.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T19:00,-0.7,81,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T20:00,-0.9,82,13.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T21:00,-1.0,80,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T22:00,-1.3,80,10.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-17T23:00,-1.8,83,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T00:00,-1.8,85,9.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T01:00,-1.9,87,11.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T02:00,-2.3,90,8.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T03:00,-2.0,91,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T04:00,-1.7,93,11.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T05:00,-1.6,92,11.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T06:00,-2.1,94,12.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T07:00,-2.5,92,12.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T08:00,-2.9,88,9.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T09:00,-3.1,86,7.6,9.0,1.0,19.1,8.0,1,0.0
2024-01-18T10:00,-2.2,79,4.3,84.0,45.0,431.5,39.0,1,3600.0
2024-01-18T11:00,-0.7,73,6.5,185.0,123.0,605.2,62.0,1,3600.0
2024-01-18T12:00,1.7,73,10.1,261.0,187.0,693.9,74.0,1,3600.0
2024-01-18T13:00,3.2,68,12.2,294.0,219.0,733.6,75.0,1,3600.0
2024-01-18T14:00,3.9,66,11.9,279.0,208.0,721.3,71.0,1,3600.0
2024-01-18T15:00,4.4,64,9.4,217.0,150.0,625.6,67.0,1,3600.0
2024-01-18T16:00,4.1,66,7.6,122.0,75.0,480.8,47.0,1,3600.0
2024-01-18T17:00,3.1,67,7.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T18:00,2.0,71,7.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T19:00,0.7,72,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T20:00,0.0,73,6.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T21:00,-0.3,73,7.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T22:00,-1.5,78,6.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-18T23:00,-2.4,85,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T00:00,-2.9,89,6.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T01:00,-3.5,92,6.5,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T02:00,-4.0,95,6.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T03:00,-4.1,94,5.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T04:00,-3.5,87,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T05:00,-3.9,92,5.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T06:00,-4.5,93,3.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T07:00,-4.6,91,2.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T08:00,-4.2,88,1.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T09:00,-3.1,82,2.9,9.0,2.0,38.2,7.0,1,251.45
2024-01-19T10:00,-0.8,80,3.2,79.0,34.0,318.1,45.0,1,3600.0
2024-01-19T11:00,1.6,74,4.7,131.0,38.0,184.4,93.0,1,3600.0
2024-01-19T12:00,2.7,77,4.7,218.0,116.0,425.5,102.0,1,3600.0
2024-01-19T13:00,6.4,58,18.7,184.0,22.0,72.9,162.0,1,386.02
2024-01-19T14:00,6.8,58,19.1,179.0,32.0,109.6,147.0,1,1487.89
2024-01-19T15:00,7.3,52,22.0,185.0,94.0,386.0,91.0,1,3600.0
2024-01-19T16:00,7.0,53,20.2,89.0,91.0,569.5,0.0,1,3600.0
2024-01-19T17:00,6.2,61,17.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T18:00,6.4,60,19.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T19:00,6.7,62,18.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T20:00,7.0,61,22.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T21:00,6.8,79,24.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T22:00,7.5,76,23.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-19T23:00,7.9,75,19.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T00:00,7.8,79,29.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T01:00,7.5,86,27.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T02:00,7.5,87,32.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T03:00,7.4,89,33.1,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T04:00,7.8,91,31.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T05:00,8.0,93,30.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T06:00,8.4,93,31.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T07:00,8.3,95,28.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T08:00,8.7,95,25.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T09:00,9.2,94,30.2,1.0,0.0,0.0,1.0,1,0.0
2024-01-20T10:00,9.4,96,29.2,11.0,0.0,0.0,11.0,1,0.0
2024-01-20T11:00,9.6,95,31.0,24.0,0.0,0.0,24.0,1,0.0
2024-01-20T12:00,9.6,93,31.7,35.0,0.0,0.0,35.0,1,0.0
2024-01-20T13:00,9.5,91,32.8,38.0,0.0,0.0,38.0,1,0.0
2024-01-20T14:00,9.3,92,25.6,18.0,0.0,0.0,18.0,1,0.0
2024-01-20T15:00,9.2,93,30.2,12.0,0.0,0.0,12.0,1,0.0
2024-01-20T16:00,9.2,94,35.6,10.0,0.0,0.0,10.0,1,0.0
2024-01-20T17:00,9.0,95,34.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T18:00,9.6,94,29.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T19:00,10.1,93,25.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T20:00,9.9,92,25.2,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T21:00,7.6,94,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T22:00,7.3,94,14.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-20T23:00,6.6,94,5.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T00:00,7.4,93,14.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T01:00,7.5,92,17.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T02:00,8.5,91,19.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T03:00,9.0,87,23.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T04:00,8.7,83,22.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T05:00,8.7,84,20.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T06:00,9.1,85,28.4,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T07:00,10.0,89,34.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T08:00,10.6,87,38.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T09:00,10.7,89,43.6,1.0,0.0,0.0,1.0,1,0.0
2024-01-21T10:00,10.6,89,42.8,9.0,0.0,0.0,9.0,1,0.0
2024-01-21T11:00,10.9,89,41.0,28.0,2.0,9.4,26.0,1,0.0
2024-01-21T12:00,10.7,89,39.2,27.0,0.0,0.0,27.0,1,0.0
2024-01-21T13:00,10.6,92,42.5,37.0,0.0,0.0,37.0,1,0.0
2024-01-21T14:00,11.3,91,40.7,24.0,0.0,0.0,24.0,1,0.0
2024-01-21T15:00,12.0,94,46.4,15.0,0.0,0.0,15.0,1,0.0
2024-01-21T16:00,12.3,94,44.6,9.0,0.0,0.0,9.0,1,0.0
2024-01-21T17:00,13.0,93,51.8,0.0,0.0,0.0,0.0,1,0.0
2024-01-21T18:00,13.3,82,49.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T19:00,13.1,80,47.9,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T20:00,12.8,78,41.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T21:00,10.0,74,32.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T22:00,8.9,82,27.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-21T23:00,8.6,81,26.6,0.0,0.0,0.0,0.0,0,0.0
2024-01-22T00:00,8.4,82,23.8,0.0,0.0,0.0,0.0,0,0.0
2024-01-22T01:00,8.5,79,26.3,0.0,0.0,0.0,0.0,0,0.0
2024-01-22T02:00,8.0,77,22.7,0.0,0.0,0.0,0.0,0,0.0
2024-01-22T03:00,7.8,73,24.8,0.0,0.0,0.0,0.0,0,0.0
